,round,round_time,sampled_clients,noise_multiplier,noise_multiplier_after_adaptive_clipping,update_clipping_norm,update_stddev,accuracy,loss
134,134,,33,0.640616455078125,0.6557414,0.4510038,0.29574186,,
135,135,,37,0.640616455078125,0.6557414,0.4743487,0.3110501,0.6792409420013428,1.0436427593231201
136,136,,35,0.640616455078125,0.6557414,0.45982224,0.30152446,,
137,137,,26,0.640616455078125,0.6557414,0.41606438,0.27283064,,
138,138,,31,0.640616455078125,0.6557414,0.44854417,0.29412898,,
139,139,,34,0.640616455078125,0.6557414,0.4633985,0.30386958,,
140,140,,31,0.640616455078125,0.6557414,0.47751388,0.3131256,0.660610020160675,1.085744857788086
141,141,,29,0.640616455078125,0.6557414,0.4329141,0.2838797,,
142,142,,28,0.640616455078125,0.6557414,0.47281507,0.3100444,,
143,143,,28,0.640616455078125,0.6557414,0.4428802,0.2904149,,
144,144,,29,0.640616455078125,0.6557414,0.45878068,0.30084148,,
145,145,,26,0.640616455078125,0.6557414,0.4694878,0.30786258,0.7132759690284729,0.9618239402770996
146,146,,26,0.640616455078125,0.6557414,0.44848424,0.29408967,,
147,147,,21,0.640616455078125,0.6557414,0.46819,0.30701157,,
148,148,,30,0.640616455078125,0.6557414,0.48029917,0.31495205,,
149,149,,31,0.640616455078125,0.6557414,0.46497947,0.30490628,,
150,150,,30,0.640616455078125,0.6557414,0.44929546,0.29462165,0.701598048210144,0.9874957799911499
151,151,,29,0.640616455078125,0.6557414,0.47607112,0.31217954,,
152,152,,38,0.640616455078125,0.6557414,0.46337548,0.3038545,,
153,153,,42,0.640616455078125,0.6557414,0.45666915,0.29945686,,
154,154,,40,0.640616455078125,0.6557414,0.44089207,0.28911117,,
155,155,,34,0.640616455078125,0.6557414,0.45984128,0.30153698,0.6942225098609924,0.9902450442314148
156,156,,23,0.640616455078125,0.6557414,0.45141748,0.29601312,,
157,157,,36,0.640616455078125,0.6557414,0.4555943,0.29875204,,
158,158,,29,0.640616455078125,0.6557414,0.44424576,0.29131034,,
159,159,,35,0.640616455078125,0.6557414,0.46921435,0.30768326,,
160,160,,33,0.640616455078125,0.6557414,0.45917487,0.30109996,0.7229179739952087,0.9136996865272522
161,161,,34,0.640616455078125,0.6557414,0.48219883,0.31619772,,
162,162,,29,0.640616455078125,0.6557414,0.48911422,0.32073244,,
163,163,,27,0.640616455078125,0.6557414,0.45038372,0.29533526,,
164,164,,24,0.640616455078125,0.6557414,0.47286338,0.3100761,,
165,165,,35,0.640616455078125,0.6557414,0.4822358,0.31622198,0.7432006597518921,0.8711970448493958
166,166,,33,0.640616455078125,0.6557414,0.4974177,0.32617736,,
167,167,,31,0.640616455078125,0.6557414,0.46803358,0.306909,,
168,168,,21,0.640616455078125,0.6557414,0.45348743,0.29737046,,
